Ax,Ay,Az,Gx,Gy,Gz
0.4957478739369684,0.4901175881911435,0.7520640480360272,0.5005947294068402,0.4941852555941189,0.5005197342030452
0.5157578789394697,0.5043782837127847,0.7535651738804104,0.5003209097092628,0.4938346966182395,0.5111864938870189
0.4927463731865932,0.4503377533149864,0.7353014761070804,0.1365366168442716,0.6824860038020825,0.5275755620280098
0.4952476238119059,0.4901175881911435,0.7523142356767576,0.5006714686851422,0.4942166489352425,0.5004726441913598
0.4939969984992495,0.4886164623467602,0.7528146109582188,0.5006557720145804,0.4943073408095993,0.5005197342030452
0.5022511255627813,0.5946960220165125,0.84013009757318,0.2876641610129585,1.0,0.7289708216335001
0.6378189094547273,0.4668501376032025,0.6642481861396048,0.3441739191098243,0.0,0.3388632122364267
0.4952476238119059,0.4898674005504129,0.7525644233174882,0.5006557720145804,0.4941852555941189,0.5003976489875648
0.4954977488744371,0.4908681511133351,0.7528146109582188,0.5006261227479638,0.4941556063275023,0.5004429949247432
0.5470235117558779,0.4008006004503379,0.576182136602452,0.4853654708129131,1.0,0.3551005458953206
0.6060530265132565,0.1050788091068302,0.4625969477107832,0.6388876292795228,0.8663777316566963,0.2863665695798524
0.7508754377188593,0.3385038779084314,0.6772579434575933,0.1362627971466941,0.0,0.3517885484067879
0.5287643821910955,0.4423317488116088,0.592194145609207,1.0,0.2309084884106249,0.726834330362593
0.5775387693846923,0.5506629972479361,0.4380785589191894,1.0,0.0371906447843452,0.8442192650470028
0.4952476238119059,0.4901175881911435,0.7530647985989494,0.500687165355704,0.494171302998064,0.5004569475207981
0.6158079039519759,0.3044783587690769,0.6860145108831625,0.5959746760381603,0.4234979158309643,0.5925248966635854
0.4954977488744371,0.4896172129096824,0.7528146109582188,0.5005807768107854,0.494171302998064,0.5005040375324834
0.5630315157578789,0.3975481611208407,0.709532149111834,0.5086837469696706,0.4695850846748173,0.587580445436629
0.6763381690845421,0.3377533149862398,0.5381536152114087,0.445335472731395,0.9875769572876154,0.5216090831400317
0.4952476238119059,0.4896172129096824,0.7530647985989494,0.500687165355704,0.4942166489352425,0.5004883408619216
0.4957478739369684,0.4898674005504129,0.7528146109582188,0.5007168146223206,0.4942323456058042,0.5005650801402236
0.4877438719359679,0.4505879409557169,0.6875156367275458,0.2817883739993372,0.5490329106859445,0.4347001063885449
0.6125562781390694,0.4550913184888668,0.7493119839879911,1.0,0.5765927760433925,0.2600415089732633
0.4867433716858428,0.5033775331498626,0.7553164873655243,0.5013882833074629,0.4943230374801611,0.5396009557528297
0.4919959979989994,0.4873655241431074,0.7525644233174882,0.5005040375324834,0.4941399096569405,0.5036625564644122
0.4717358679339669,0.3575181386039531,0.6877658243682763,0.5829412072483736,0.8161082721453861,0.5844533198458238
0.4937468734367183,0.487615711783838,0.751563672754566,0.5004272982541814,0.495254373266826,0.4863874984739348
0.4952476238119059,0.490367775831874,0.7525644233174882,0.5005947294068402,0.4940945637197621,0.5004429949247432
0.9117058529264632,0.4736052039029273,0.7458093570177634,0.583673718541256,0.0,0.3149798559394458
0.5215107553776888,0.4440830622967227,0.8931698774080562,0.0,0.6119364459249699,0.6258855538308596
0.0935467733866933,0.3580185138854141,0.5591693770327747,0.5011598095470639,0.749878786821773,0.6494323037480161
0.4944972486243121,0.4891168376282213,0.7528146109582188,0.5006557720145804,0.4942166489352425,0.5004726441913598
